time,seconds_elapsed,z,y,x
1742324452444480800,30.120480712890625,-0.17933540740907192,-0.020414719258248806,0.17216303156167267
1742324452454465000,30.130465087890624,-0.21066519617438315,0.007739654341340064,0.1684048480719328
1742324452464449800,30.14044970703125,-0.16852935123443602,0.02170505132973194,0.13288432961851357
1742324452474433800,30.150433837890624,-0.08340133678615093,0.02448357613235712,0.08153408160954713
1742324452484418800,30.160418701171874,0.03666296648681164,0.02455459554195404,-0.005622223795950412
1742324452494404000,30.170404052734376,0.12608721682429314,0.04404401664882898,-0.08933861788064242
1742324452504388000,30.18038818359375,0.13042495376765728,0.051935062159597874,-0.15282324805855751
1742324452514373000,30.190373046875,0.09848901580274104,0.04285568364709615,-0.24165625450462103
1742324452524358100,30.200358154296875,0.02746726811826229,0.008046236072480678,-0.27548575113117696
1742324452534342100,30.210342041015625,-0.01920972738265991,0.000957154594361782,-0.28553251337110996
1742324452544327000,30.220326904296876,-0.08809738564789295,-0.02864361842125654,-0.24467355649918315
1742324452554312000,30.23031201171875,-0.12463994062542914,-0.02195288861095905,-0.2120271321773529
1742324452564296000,30.2402958984375,-0.11814005721211433,-0.0075879709109663955,-0.16282207950353622
1742324452574281000,30.250281005859375,-0.10452420431375503,-0.0058215457603335375,-0.12750643597245215
1742324452584266000,30.260265869140625,-0.08351181142330169,0.020382862815260885,-0.10105214428901672
1742324452594250000,30.27025,0.017506430596113204,0.027969080160558223,-0.0719023299112916
1742324452604235000,30.280235107421873,0.056900867873430246,0.04229337358921766,-0.06142915895283222
1742324452614219800,30.2902197265625,0.12717208945155142,0.06573825432360172,-0.02769289356768131
1742324452624204000,30.3002041015625,0.1560387029737234,0.06442629494220017,0.009996201096475124
1742324452634188800,30.310188720703124,0.14873042578697204,0.08064443929344416,0.06670739161670207
1742324452644174000,30.320174072265626,0.07443535552024841,0.08602057937383652,0.09713087919205426
1742324452654157800,30.33015771484375,-0.007382511466741562,0.0507660183802247,0.11037088451534509
1742324452664143000,30.34014306640625,-0.11540624833405017,0.031608021184802056,0.09558277296721934
1742324452674128100,30.350128173828125,-0.19821663348972796,-0.007051964338123798,0.07404547941982746
1742324452684112100,30.360112060546875,-0.22358897515535353,-0.038352234748005865,0.023860768058896063
1742324452694097200,30.37009716796875,-0.19066987137198446,-0.051778994815051556,-0.03490443238168955
1742324452704082000,30.38008203125,-0.11610709007978438,-0.053879474225640295,-0.11195172396600246
1742324452714066000,30.39006591796875,-0.03806523450016975,-0.030033903735876083,-0.16465163301825522
1742324452724051000,30.400051025390624,0.005751695394515991,0.020386369946599005,-0.21362550728470087
1742324452734036000,30.410035888671874,-0.002605214062333107,0.028384967485070228,-0.25200755264908076
1742324452744020000,30.42002001953125,-0.009339490753412246,0.03520633793771267,-0.2234916522607207
1742324452754005000,30.4300048828125,-0.03429682187736034,0.05140723889321089,-0.1544602016106248
1742324452763989000,30.439989013671877,-0.09329670785665511,0.015211013135313986,-0.07157295182645321
1742324452773974000,30.44997412109375,-0.13451368438601494,-0.004624444930255413,-0.04166618160158395
1742324452783958800,30.459958740234374,-0.08965805909335613,-0.011588146463036537,-0.044970483843982216
